"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"DCF","BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund","9.32","$139.44M","2017","n/a","n/a","https://www.nasdaq.com/symbol/dcf",
"DHF","BNY Mellon High Yield Strategies Fund","3.06","$222.49M","1998","n/a","n/a","https://www.nasdaq.com/symbol/dhf",
"DMB","BNY Mellon Municipal Bond Infrastructure Fund, Inc","14.23","$261.58M","2013","n/a","n/a","https://www.nasdaq.com/symbol/dmb",
"DSM","BNY Mellon Strategic Municipal Bond Fund, Inc.","8.5","$419.64M","1989","n/a","n/a","https://www.nasdaq.com/symbol/dsm",
"LEO","BNY Mellon Strategic Municipals, Inc.","8.57","$533.02M","1987","n/a","n/a","https://www.nasdaq.com/symbol/leo",
"BA","Boeing Company (The)","354.73","$199.61B","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/ba",
"BCC","Boise Cascade, L.L.C.","29.46","$1.15B","2013","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bcc",
"BCEI","Bonanza Creek Energy, Inc.","21.27","$438.88M","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bcei",
"BOOT","Boot Barn Holdings, Inc.","33.16","$944.28M","2014","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/boot",
"BAH","Booz Allen Hamilton Holding Corporation","73.67","$10.33B","2010","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/bah",
"BWA","BorgWarner Inc.","31.14","$6.43B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/bwa",
"BORR","Borr Drilling Limited","5.24","$588.34M","2019","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/borr",
"SAM","Boston Beer Company, Inc. (The)","441.26","$5.34B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/sam",
"BXP","Boston Properties, Inc.","126.24","$19.51B","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bxp",
"BXP^B","Boston Properties, Inc.","25.27","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bxp^b",
"BSX","Boston Scientific Corporation","42.22","$58.81B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bsx",
"BOX","Box, Inc.","13.68","$2B","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/box",
"BYD","Boyd Gaming Corporation","22.5","$2.5B","1993","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/byd",
"BPMP","BP Midstream Partners LP","14.24","$1.49B","2017","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/bpmp",
"BP","BP p.l.c.","36.6","$124.33B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/bp",
"BPT","BP Prudhoe Bay Royalty Trust","7.42","$158.79M","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/bpt",
"BRC","Brady Corporation","46.68","$2.47B","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/brc",
"BHR","Braemar Hotels & Resorts Inc.","8.25","$271.45M","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bhr",
"BHR^B","Braemar Hotels & Resorts Inc.","18.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bhr^b",
"BHR^D","Braemar Hotels & Resorts Inc.","25.71","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bhr^d",
"BDN","Brandywine Realty Trust","14.11","$2.49B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bdn",
"BWG","BrandywineGLOBAL Global Income Opportunities Fund ","11.94","$250.62M","2012","n/a","n/a","https://www.nasdaq.com/symbol/bwg",
"LND","Brasilagro Cia Brasileira De Propriedades Agricolas","3.89","$209.29M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/lnd",
"BRFS","BRF S.A.","9.12","$7.4B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/brfs",
"BGG","Briggs & Stratton Corporation","4.03","$169.49M","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bgg",
"MNRL","Brigham Minerals, Inc.","18.9","$959.65M","2019","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mnrl",
"BFAM","Bright Horizons Family Solutions Inc.","164.79","$9.59B","2013","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/bfam",
"BEDU","Bright Scholar Education Holdings Limited","9.33","$1.16B","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bedu",
"BSA","BrightSphere Investment Group Inc.","24.95","n/a","2016","Finance","Investment Managers","https://www.nasdaq.com/symbol/bsa",
"BSIG","BrightSphere Investment Group Inc.","8.76","$804.78M","2014","Finance","Investment Managers","https://www.nasdaq.com/symbol/bsig",
"BV","BrightView Holdings, Inc.","18.21","$1.91B","2018","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/bv",
"EAT","Brinker International, Inc.","38.38","$1.44B","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/eat",
"BCO","Brink&#39;s Company (The)","73.84","$3.69B","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/bco",
"BMY","Bristol-Myers Squibb Company","47.93","$78.4B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bmy",
"BTI","British American Tobacco p.l.c.","34.18","$78.4B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/bti",
"BRX","Brixmor Property Group Inc.","18.14","$5.4B","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brx",
"BR","Broadridge Financial Solutions, Inc.","129.45","$14.79B","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/br",
"BKD","Brookdale Senior Living Inc.","7.76","$1.44B","2005","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/bkd",
"BAM","Brookfield Asset Management Inc","50.93","$50.71B","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/bam",
"BBU","Brookfield Business Partners L.P.","32.11","$2.6B","2016","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/bbu",
"DTLA^","Brookfield DTLA Inc.","20.0521","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dtla^",
"INF","Brookfield Global Listed Infrastructure Income Fund","12.96","$174.74M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/inf",
"BIP","Brookfield Infrastructure Partners LP","46.77","$13.72B","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/bip",
"RA","Brookfield Real Assets Income Fund Inc.","22.13","$807.22M","2016","n/a","n/a","https://www.nasdaq.com/symbol/ra",
"BEP","Brookfield Renewable Partners L.P.","37.19","$6.65B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/bep",
"BRO","Brown & Brown, Inc.","35.46","$9.97B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/bro",
"BF.A","Brown Forman Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bf.a",
"BF.B","Brown Forman Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bf.b",
"BRT","BRT Apartments Corp.","13.59","$216.04M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brt",
"BC","Brunswick Corporation","43.02","$3.69B","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bc",
"BC^A","Brunswick Corporation","26.87","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bc^a",
"BC^B","Brunswick Corporation","27.18","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bc^b",
"BC^C","Brunswick Corporation","26.73","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bc^c",
"BT","BT Group plc","9.71","$19.19B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/bt",
"BPL","Buckeye Partners L.P.","41.15","$6.33B","1986","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/bpl",
"BKE","Buckle, Inc. (The)","19.57","$963.31M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/bke",
"BVN","Buenaventura Mining Company Inc.","14.96","$3.8B","1996","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/bvn",
"BBW","Build-A-Bear Workshop, Inc.","3.19","$48.27M","2004","Consumer Services","Recreational Products/Toys","https://www.nasdaq.com/symbol/bbw",
"BG","Bunge Limited","52.58","$7.44B","2001","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/bg",
"BURL","Burlington Stores, Inc.","170.38","$11.31B","2013","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/burl",
"BWXT","BWX Technologies, Inc.","56.12","$5.34B","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bwxt",
"BY","Byline Bancorp, Inc.","16.73","$637.66M","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/by",
"CJ","C&J Energy Services, Inc","8.72","$103.05B","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/cj",
"GYB","CABCO Series 2004-101 Trust","21.24","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gyb",
"PFH","CABCO Series 2004-101 Trust","6.358","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/pfh",
"CABO","Cable One, Inc.","1277.74","$7.29B","2015","Consumer Services","Television Services","https://www.nasdaq.com/symbol/cabo",
"CBT","Cabot Corporation","37.94","$2.19B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/cbt",
"COG","Cabot Oil & Gas Corporation","16.6","$6.95B","1990","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cog",
"CACI","CACI International, Inc.","213.05","$5.3B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/caci",
"WHD","Cactus, Inc.","24.47","$1.84B","2018","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/whd",
"CADE","Cadence Bancorporation","14.82","$1.91B","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/cade",
"CAE","CAE Inc","25.18","$6.7B","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cae",
"CAI","CAI International, Inc.","20.01","$348.57M","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/cai",
"CAI^A","CAI International, Inc.","26.42","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cai^a",
"CAI^B","CAI International, Inc.","26.0701","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cai^b",
"CAL","Caleres, Inc.","18.9","$798.04M","n/a","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/cal",
"CRC","California Resources Corporation","9.17","$449.37M","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/crc",
"CWT","California Water  Service Group Holding","55.45","$2.67B","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/cwt",
"CALX","Calix, Inc","5.85","$324.33M","2010","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/calx",
"ELY","Callaway Golf Company","16.67","$1.57B","1992","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/ely",
"CPE","Callon Petroleum Company","3.96","$904.09M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cpe",
"CBM","Cambrex Corporation","59.18","$1.99B","1987","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cbm",
"CPT","Camden Property Trust","107.31","$10.39B","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cpt",
"CCJ","Cameco Corporation","8.41","$3.33B","1996","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ccj",
"CPB","Campbell Soup Company","42.05","$12.66B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/cpb",
"CWH","Camping World Holdings, Inc.","7.5","$660.58M","2016","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cwh",
"GOOS","Canada Goose Holdings Inc.","36.96","$2.19B","2017","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/goos",
"CM","Canadian Imperial Bank of Commerce","75.46","$33.57B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/cm",
"CNI","Canadian National Railway Company","90.74","$65.4B","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/cni",
"CNQ","Canadian Natural Resources Limited","22.64","$26.91B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cnq",
"CP","Canadian Pacific Railway Limited","236.27","$32.86B","n/a","Transportation","Railroads","https://www.nasdaq.com/symbol/cp",
"CANG","Cango Inc.","5.5874","$845.96M","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cang",
"CNNE","Cannae Holdings, Inc.","27.89","$2.01B","2017","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/cnne",
"CTST","CannTrust Holdings Inc.","1.69","$239.1M","2019","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/ctst",
"CAJ","Canon, Inc.","25.84","$27.49B","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/caj",
"CGC","Canopy Growth Corporation","23.49","$8.14B","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cgc",
"CMD","Cantel Medical Corp.","89.05","$3.72B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/cmd",
"COF","Capital One Financial Corporation","83.11","$39.09B","1994","Finance","Major Banks","https://www.nasdaq.com/symbol/cof",
"COF^C","Capital One Financial Corporation","25.38","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cof^c",
"COF^D","Capital One Financial Corporation","25.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cof^d",
"COF^F","Capital One Financial Corporation","26.02","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cof^f",
"COF^G","Capital One Financial Corporation","25.95","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cof^g",
"COF^H","Capital One Financial Corporation","26.88","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cof^h",
"COF^P","Capital One Financial Corporation","25.33","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cof^p",
"CSU","Capital Senior Living Corporation","4.36","$137.16M","1997","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/csu",
"BXMT","Capital Trust, Inc.","34.7","$4.66B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bxmt",
"CPRI","Capri Holdings Limited","25.89","$3.92B","2011","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/cpri",
"CMO","Capstead Mortgage Corporation","7.46","$705.76M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmo",
"CMO^E","Capstead Mortgage Corporation","25.38","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cmo^e",
"CRR","Carbo Ceramics, Inc.","1.56","$45.83M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/crr",
"CAH","Cardinal Health, Inc.","41.93","$12.5B","n/a","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/cah",
"CRCM","Care.com, Inc.","9.82","$321.75M","2014","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/crcm",
"CSL","Carlisle Companies Incorporated","137.3","$7.77B","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/csl",
"KMX","CarMax Inc","79.53","$13.17B","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/kmx",
"CCL","Carnival Corporation","43.03","$30.83B","1987","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/ccl",
"CUK","Carnival Corporation","41.93","$29.9B","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/cuk",
"CRS","Carpenter Technology Corporation","44.19","$2.09B","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/crs",
"CSV","Carriage Services, Inc.","20.96","$373.34M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/csv",
"CARS","Cars.com Inc.","8.91","$594.05M","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/cars",
"CRI","Carter&#39;s, Inc.","87.07","$3.85B","2003","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/cri",
"CVNA","Carvana Co.","80.15","$12.11B","2017","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cvna",
"CSLT","Castlight Health, inc.","1.4","$203.35M","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/cslt",
"CTLT","Catalent, Inc.","52.83","$7.7B","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctlt",
"CTT           ","CatchMark Timber Trust, Inc.","9.61","$470.95M","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ctt",
"CAT","Caterpillar, Inc.","113.38","$63.79B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/cat",
"CATO","Cato Corporation (The)","16.87","$417.87M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/cato",
"CBZ","CBIZ, Inc.","22.67","$1.24B","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/cbz",
"CBL","CBL & Associates Properties, Inc.","0.8635","$149.79M","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cbl",
"CBL^D","CBL & Associates Properties, Inc.","7.54","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cbl^d",
"CBL^E","CBL & Associates Properties, Inc.","7.03","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cbl^e",
"CBO","CBO (Listing Market - NYSE - Networks A/E)","5.45","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cbo",
"IGR","CBRE Clarion Global Real Estate Income Fund","7.6","$886.09M","2004","n/a","n/a","https://www.nasdaq.com/symbol/igr",
"CBRE","CBRE Group, Inc.","49.33","$16.59B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cbre",
"CBS","CBS Corporation","41.04","$15.38B","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/cbs",
"CBS.A","CBS Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cbs.a",
"CBX","CBX (Listing Market NYSE Networks AE","1.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cbx",
"FUN","Cedar Fair, L.P.","54.32","$3.07B","1987","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/fun",
"CDR","Cedar Realty Trust, Inc.","2.22","$197.63M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cdr",
"CDR^B","Cedar Realty Trust, Inc.","25.06","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdr^b",
"CDR^C","Cedar Realty Trust, Inc.","22","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdr^c",
"CE","Celanese Corporation","107.22","$13.27B","2005","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ce",
"CLS","Celestica, Inc.","6.16","$676.51M","1998","Technology","Electrical Products","https://www.nasdaq.com/symbol/cls",
"CEL","Cellcom Israel, Ltd.","2.26","$262.6M","2007","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/cel",
"CPAC","Cementos Pacasmayo S.A.A.","8.17","$758.42M","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","3.2","$4.8B","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cx",
"CVE","Cenovus Energy Inc","8.28","$10.17B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cve",
"CNC","Centene Corporation","45.03","$18.62B","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/cnc",
"CEN","Center Coast Brookfield MLP & Energy Infrastructur","6.72","$226.51M","2013","n/a","n/a","https://www.nasdaq.com/symbol/cen",
